TLID,FNODE,TNODE,LENGTH
62083991,5486,5498,9.85156
62083992,5498,5517,21.35919
62083995,5230,5212,15.33404
62083996,5212,5182,34.76984
62083997,5287,5249,108.812
62084002,5014,4905,116.7997
62084003,5014,4939,90.5307
62084017,4827,4866,50.3803
62084018,5674,5743,111.2439
62084019,5743,5744,78.06405
62084021,5503,5518,119.19762
62084024,5503,5425,119.43422
62084025,5425,5257,219.3599
62084030,5257,5201,73.0071
62084031,5363,5355,95.33198
62084032,5355,5257,527.24217
62084033,5209,5355,193.03884
62084037,5201,5147,52.88362
62084045,5147,5094,50.88647
62084055,5013,4970,61.7928
62084056,4964,4869,104.48323
62084057,4964,5062,83.86246
62084069,4629,4718,67.14084
62084070,4629,4594,106.09177
62084071,4615,4594,22.53419
62084072,4594,4517,69.84125
62084074,4506,4569,57.57471
62084075,4855,4843,82.84759
62084079,4802,4855,67.48044
62084080,4855,4923,48.29201
62084082,4527,4490,95.09026
62084083,4464,4447,58.90559
62084090,4718,4785,49.9879
62084097,4549,4584,47.02362
62084098,4584,4617,49.97381
62084100,4635,4659,39.14077
62084101,4635,4543,104.90616
62084102,4659,4693,51.6954
62084103,4659,4791,94.66935
62084114,5067,5037,44.46521
62084117,5945,6001,87.07286
62084118,4681,4689,61.24521
62084119,4681,4587,86.87518
62084120,4585,4690,82.1031
62084121,6294,6276,134.48129
62084122,6662,6960,353.79071
62084123,6662,6543,219.23721
62084124,6960,7332,364.38759
62084125,6960,6868,211.61334
62084127,6128,6100,309.25629
62084131,4720,4946,169.73774
62084132,4749,4754,128.80728
62084134,4437,4604,185.52476
62084135,4437,4445,53.32781
62084136,4445,4442,64.01043
62084137,4445,4337,140.74936
62084141,4604,4571,105.44409
62084142,4571,4579,78.10382
62084143,4492,4571,74.63617
62084145,7075,7415,329.06421
62084146,7075,7054,44.90757
62084147,7357,7390,117.90312
62084148,7357,7482,108.58798
62084149,7976,8085,91.67286
62084151,7976,7934,129.70087
62084152,8160,8171,13.31332
62084154,8171,8306,461.06057
62084156,8171,8250,88.44735
62084159,7523,7582,53.03948
62084160,7523,7458,176.68159
62084171,3694,3680,79.39979
62084176,3653,3599,150.07208
62084177,3693,3707,17.85275
62084178,3693,3670,150.5872
62084179,3803,3694,169.01592
62084180,3680,3653,84.88993
62084181,3803,3680,177.88781
62084182,3680,3599,134.28432
62084183,3599,3568,53.94776
62084187,8523,8519,70.18495
62084188,8519,8520,50.51192
62084191,9097,9092,21.77343
62084193,9092,9082,22.28119
62084195,9136,9126,12.82745
62084196,9126,9115,37.07903
62084197,9103,9115,9.07498
62084198,9115,9141,19.99454
62084200,9101,9095,19.83223
62084201,9095,9091,27.40409
62084203,8950,8948,21.13193
62084204,8948,8937,21.54733
62084205,8837,8818,69.01658
62084208,8931,8885,46.8078
62084211,8812,8887,96.36302
62084212,8765,8745,21.37108
62084213,8765,8836,85.65567
62084214,8972,9058,75.88773
62084215,8972,8991,37.76381
62084218,9062,8993,61.15103
62084219,9155,9154,29.30841
62084220,9155,9102,46.12453
62084221,9102,9060,238.97055
62084222,9102,9100,223.25199
62084223,3265,3213,113.48142
62084224,3213,3172,79.6248
62084225,3172,3161,34.55902
62084226,3172,3148,66.47306
62084227,3161,3123,91.74631
62084228,3161,3102,287.91591
62084229,3129,3157,52.83776
62084230,3129,3108,70.91325
62084231,3102,3038,156.42419
62084232,3108,3102,22.26955
62084233,3108,3082,58.12035
62084234,3166,3178,28.44546
62084235,3166,3140,64.0906
62084236,3195,3220,52.21109
62084237,3195,3168,52.52631
62084239,3178,3195,32.66491
62084240,3178,3202,45.30025
62084241,3329,3321,52.55963
62084242,3329,3445,181.621
62084243,3290,3324,75.29698
62084244,3290,3320,73.91959
62084245,3324,3329,18.8342
62084246,3324,3284,97.12102
62084247,3228,3213,130.9967
62084248,3228,3254,48.74686
62084249,3254,3291,43.63799
62084250,3254,3285,72.8828
62084251,3302,3317,20.48233
62084252,3317,3390,76.64151
62084253,3285,3317,76.06409
62084254,3285,3313,34.13518
62084255,3438,3349,251.42111
62084256,3438,3475,77.04342
62084257,3180,3198,53.04441
62084258,3217,3222,11.7305
62084259,3221,3234,50.38536
62084260,3221,3269,65.5956
62084261,3316,3325,38.04357
62084262,3325,3354,45.42398
62084263,3269,3325,73.57656
62084264,3248,3269,35.09713
62084265,3269,3279,31.41194
62084266,3247,3296,101.82444
62084267,3247,3278,38.90264
62084268,3375,3395,52.83363
62084269,3395,3421,55.47945
62084270,3323,3395,81.66738
62084271,3323,3289,78.98672
62084272,3308,3323,19.34866
62084273,3308,3346,72.06523
62084274,3286,3308,30.35679
62084275,3286,3262,66.68683
62084276,3278,3286,10.95268
62084277,3278,3304,47.54746
62084278,3306,3425,232.90562
62084279,3306,3338,39.649
62084280,3420,3429,23.86955
62084281,3429,3444,26.16829
62084282,3338,3429,131.9051
62084283,3367,3338,53.47739
62084284,3338,3314,50.89273
62084285,3425,3482,107.72369
62084286,3425,3458,89.9463
62084288,3458,3403,132.23766
62084289,3383,3403,31.7652
62084290,3403,3424,42.34801
62084291,3389,3369,77.32062
62084292,3369,3319,52.1796
62084293,3355,3328,29.07879
62084296,3414,3430,55.13994
62084297,3430,3448,59.745
62084298,3468,3577,253.89637
62084299,3430,3468,85.22427
62084300,3448,3466,74.77964
62084302,3355,3300,162.61987
62084303,3512,3527,24.63851
62084306,3527,3566,98.58948
62084307,3527,3520,60.31305
62084308,3533,3520,22.64783
62084309,3520,3508,16.09702
62084310,3566,3584,55.18899
62084312,3566,3573,84.67475
62084313,3605,3609,20.55952
62084314,3573,3605,64.41774
62084315,3630,3609,28.75396
62084316,3609,3589,21.29286
62084317,3778,3775,63.90126
62084318,3759,3771,19.31265
62084319,3763,3759,32.03736
62084320,3759,3752,33.74875
62084322,3655,3644,15.225
62084323,3703,3655,119.80646
62084325,4079,4048,90.05635
62084327,4048,3829,357.98163
62084329,3735,3727,39.88614
62084330,3735,3718,23.11747
62084331,3718,3668,134.51003
62084332,3718,3709,48.59945
62084333,3737,3741,7.05773
62084335,3727,3728,9.33522
62084337,3748,3735,40.02601
62084338,3748,3735,220.10054
62084339,3728,3737,75.64035
62084340,3741,3754,42.24164
62084341,3728,3741,238.21462
62084342,3754,3756,5.65771
62084343,3773,3780,38.20156
62084344,3754,3773,258.90362
62084345,3756,3773,51.77479
62084346,3780,3829,121.58757
62084347,3756,3780,198.48828
62084348,3780,3823,60.84978
62084351,3971,4085,228.6311
62084352,3971,3957,44.91888
62084354,4060,4048,42.38149
62084355,4060,4076,55.57595
62084356,4060,4016,71.99498
62084357,4080,4060,77.54577
62084358,4080,4106,42.8559
62084362,4085,4128,71.24409
62084363,4085,4004,138.2794
62084365,4004,4004,104.95287
62084369,4211,4164,55.36486
62084371,4278,4211,121.52437
62084372,4278,4372,89.1647
62084375,4286,4360,119.96362
62084381,3041,3064,111.68835
62084382,3064,3101,135.13717
62084383,3041,3064,247.3683
62084384,3101,3143,180.27106
62084385,3101,3105,249.36618
62084386,2810,2734,104.97144
62084387,2821,2810,51.63396
62084388,2809,2821,20.35968
62084389,2821,2835,23.4563
62084392,2865,2874,122.44154
62084393,2823,2868,115.62827
62084396,3159,3152,25.0138
62084397,3152,3146,12.43722
62084398,3132,3134,13.65556
62084401,2927,2946,18.03532
62084402,2946,2960,18.91228
62084404,2876,2886,18.44233
62084405,2894,2886,23.14327
62084408,2738,2761,32.45472
62084409,2761,2774,28.41941
62084410,2740,2749,12.80053
62084411,2749,2753,10.31789
62084414,2704,2700,20.32037
62084416,2685,2684,9.15678
62084418,2915,2897,52.67135
62084419,2937,2979,103.39363
62084420,2915,2937,42.47404
62084423,20100,19858,224.24697
62084427,20237,20226,86.56719
62084436,20437,20437,184.32801
62084437,20490,20492,32.61882
62084438,20486,20492,20.88824
62084450,14107,14089,196.33722
62084451,14107,14041,86.91659
62084454,14041,14021,29.45393
62084455,14041,14024,52.06188
62084458,13937,13827,185.90132
62084459,13937,13960,61.92271
62084466,16270,16270,192.45331
62084467,15877,15995,103.55929
62084468,15877,15937,83.94354
62084469,15937,15952,18.85387
62084470,15937,15934,9.36443
62084471,15874,15877,11.66821
62084472,15874,15823,76.26761
62084474,16369,16314,152.46068
62084475,16454,16369,138.68006
62084477,16584,16584,163.98899
62084479,15382,15045,318.42575
62084508,15776,15785,77.69983
62084515,15743,15765,237.82161
62084516,15743,15966,184.65314
62084518,15765,16050,247.36195
62084523,16076,16150,124.97891
62084525,16150,16326,208.96788
62084528,16343,16481,209.18141
62084533,14186,14106,173.55199
62084534,15693,15650,82.65178
62084535,15693,15799,105.5342
62084536,16406,16642,354.49695
62084537,16406,16342,139.77673
62084538,16138,15977,264.48491
62084539,16138,16206,135.09646
62084540,16073,16257,291.6245
62084541,16073,16119,224.04094
62084542,16180,16119,79.80261
62084543,16119,16182,135.09265
62084547,21985,21923,210.84157
62084548,21923,21860,151.67518
62084549,21923,22211,331.08006
62084550,20028,20035,8.24406
62084553,25875,25995,142.17127
62084554,23899,23847,212.01802
62084555,23791,23783,54.90953
62084556,23791,23858,97.19925
62084561,24565,24559,136.61611
62084565,24559,24836,326.5983
62084568,24346,24342,99.92866
62084569,24255,24251,18.69668
62084570,24251,24241,20.91983
62084571,23848,23825,317.28532
62084572,23848,23943,140.85376
62084573,23825,23842,307.48176
62084574,23825,23910,106.56528
62084576,23909,24083,328.48523
62084578,23909,23893,21.96546
62084579,23893,23803,131.61216
62084580,22220,22332,155.34969
62084582,22332,22455,203.51471
62084583,22332,22392,89.12293
62084586,22392,22460,83.83281
62084587,22392,22354,74.51789
62084588,22354,22354,104.52276
62084589,22455,22561,191.01976
62084590,22455,22591,138.70396
62084592,22187,22338,161.83447
62084593,22187,22281,153.58319
62084596,22088,22187,99.96001
62084601,22316,22338,73.71812
62084607,22622,22541,110.14001
62084611,23148,23372,722.58806
62084612,23266,23090,291.30071
62084613,23148,23266,668.94304
62084614,21196,21186,41.66021
62084631,21435,21522,151.81301
62084632,21636,21521,91.97055
62084635,21522,21465,63.07816
62084636,21465,21496,130.22433
62084639,21246,21336,96.78299
62084640,21433,21336,179.94174
62084641,21385,21433,54.2163
62084642,21496,21433,86.39131
62084643,21509,21496,70.35056
62084646,21830,21835,7.79555
62084648,21946,21836,185.07204
62084649,21835,21856,41.50536
62084650,21836,21835,8.3708
62084657,21497,21306,274.42227
62084660,21404,21435,51.42439
62084661,21571,21404,286.4077
62084662,21538,21571,33.84409
62084663,21571,21552,27.67482
62084664,20809,20743,136.08683
62084665,20743,20706,204.6927
62084671,20796,20811,9.25
62084681,18534,18571,22.18673
62084686,18305,18576,226.64434
62084687,18305,18347,63.23611
62084693,19419,19539,90.11716
62084696,20248,20438,177.38821
62084697,20438,20579,125.45422
62084699,20438,20505,53.76193
62084704,19892,19784,76.94456
62084705,19637,19419,153.76599
62084706,19637,19785,116.93873
62084709,19784,19637,98.6456
62084710,19784,19717,109.61941
62084711,19652,19717,55.55688
62084712,19717,19798,42.73836
62084716,20389,20334,83.79135
62084721,19139,19017,139.99676
62084727,18977,19017,53.74754
62084728,18977,19090,170.57672
62084732,18760,18682,127.54177
62084733,18760,18737,177.39862
62084736,18515,18459,49.07916
62084737,18515,18556,82.16937
62084742,19918,19710,135.62005
62084744,18803,18838,48.09123
62084745,18803,18914,149.46893
62084746,18914,18914,122.01883
62084747,18838,18858,60.96743
62084748,18838,18907,73.77718
62084749,18907,18907,114.58525
62084750,18858,18926,62.87198
62084751,18926,18926,106.46807
62084752,18614,18489,125.50352
62084754,18774,18803,35.36346
62084755,18774,18747,29.92236
62084756,18747,18747,92.53863
62084759,18403,18431,34.00946
62084761,18403,18436,80.24926
62084762,18436,18403,64.07593
62084763,18332,18332,107.62305
62084766,18525,18619,90.73593
62084767,18622,18619,13.1535
62084768,18619,18612,47.9504
62084770,18434,18458,18.08146
62084771,18434,18487,57.05483
62084775,18524,18535,12.95943
62084776,18535,18553,11.24392
62084777,18652,18620,75.36627
62084778,18652,18683,30.2917
62084779,19015,18979,65.00955
62084780,19015,19141,131.9037
62084784,20400,20507,70.59885
62084785,20348,20400,34.90558
62084786,20348,20315,79.51114
62084787,19003,19104,142.69322
62084788,19003,19162,168.4668
62084790,19332,19307,279.70705
62084791,28410,28403,767.47951
62084792,28410,28369,107.18509
62084793,28292,28255,239.13198
62084794,26600,26703,152.7238
62084795,25750,26033,370.87398
62084796,5898,5993,147.36848
62084797,5898,5930,127.76875
62084798,5786,5898,140.33532
62084799,5786,5776,103.89438
62084800,5428,5407,161.92721
62084802,5428,5469,42.5999
62084803,5469,5678,258.28789
62084804,5976,5960,294.64509
62084805,2186,2185,59.2828
62084809,8636,8961,287.46303
62084810,8636,8608,67.49558
62084811,16257,16153,102.02006
62084813,20987,21114,121.0299
62084814,21248,21206,75.43399
62084817,18634,18613,27.55608
62084829,27042,27106,175.62248
62084832,5420,5461,155.00258
62084833,5390,5346,135.07336
62084837,6175,6311,184.95364
62084839,6175,6192,96.20935
62084847,8622,8642,55.21604
62084848,8777,8798,27.79534
62084849,8642,8670,57.06638
62084850,8777,8642,152.12757
62084851,10060,10079,19.10865
62084852,10063,10067,5.66904
62084853,10060,10063,72.09393
62084855,11479,11215,298.30475
62084856,11479,11424,98.94591
62084864,9550,9506,37.97054
62084865,9550,9606,55.92725
62084866,9552,9513,38.4758
62084869,10723,10645,68.22783
62084872,6744,6698,176.86907
62084873,7069,7117,124.55466
62084883,28393,28388,12.06261
62084889,19374,19419,25.564
62084890,19374,19369,42.20992
62084898,4671,4730,40.94994
62084899,4671,4795,136.74533
62084902,14038,14035,7.03452
62084906,16354,16327,28.47083
62084907,16354,16405,104.86905
62084909,16030,16450,481.70163
62084910,16450,16467,14.0788
62084911,14904,14898,15.60319
62084915,15403,14998,372.83763
62084917,9552,9602,47.27638
62084920,9708,9745,39.71236
62084923,9762,9859,71.11985
62084925,9762,9711,37.39877
62084926,10006,9922,91.44853
62084928,9745,9762,47.14405
62084930,9745,9821,55.83694
62084931,9947,10006,48.3523
62084932,9947,9915,56.60952
62084934,9859,9832,42.39662
62084935,9711,9758,43.06247
62084936,9711,9669,54.99402
62084938,9758,9725,35.70056
62084939,10061,10006,48.09275
62084940,10061,10175,85.75058
62084946,10159,10124,27.25767
62084950,10598,10616,76.2346
62084951,10530,10598,46.52751
62084952,10598,10658,53.02456
62084953,10459,10530,69.80609
62084954,10459,10449,63.33924
62084955,10281,10204,57.27724
62084956,10654,10656,44.48639
62084957,10632,10561,68.16369
62084960,10930,10979,54.90912
62084961,10714,10779,70.61936
62084963,10979,11080,83.05415
62084964,10779,10930,124.377
62084965,10779,10721,55.14683
62084966,10272,10159,71.34596
62084967,10272,10217,70.50926
62084968,10364,10272,83.91207
62084969,10364,10340,69.44038
62084970,10484,10364,101.2728
62084972,10561,10484,66.80129
62084973,10590,10561,67.94121
62084979,10398,10459,45.09452
62084982,3757,3783,39.60958
62084985,6425,6469,45.91845
62084986,6425,6314,150.45341
62084987,6461,6480,276.05681
62084988,6461,6182,320.88909
62084990,6480,6363,150.4501
62084991,6465,6449,81.07691
62084992,6465,6354,144.37732
62084999,3903,3865,69.59562
62085000,3059,2977,162.15754
62085001,3059,2949,260.45935
62085003,8115,8170,53.47882
62085004,6884,6930,97.64377
62085009,21916,21914,45.99152
62085010,21899,21914,19.56871
62085011,21914,21934,21.66536
62085066,777,781,67.47317
62085072,22135,22175,73.07527
62085077,2215,2203,26.75837
62085079,2565,2523,64.70179
62085080,4586,4840,245.45384
62085081,3033,3070,94.70842
62085088,947,950,153.39242
62085107,5907,5958,74.41249
62085110,10739,10689,61.07336
62085113,17002,16966,33.24595
62085114,16911,16881,27.35864
62085119,27205,27223,65.07425
62085121,25472,25457,23.93836
62085122,19447,19430,20.43258
62085123,19482,19447,11.62359
62085125,19341,19447,69.73607
62085126,19265,19341,70.6808
62085130,19341,19333,19.32719
62085132,19572,19538,19.98212
62085133,19535,19538,62.61601
62085135,20133,20178,42.091
62085137,21281,21317,46.34686
62085138,20595,20513,61.2973
62085146,17939,17814,107.4413
62085151,17840,17785,40.21555
62085152,17924,17840,77.23962
62085153,17784,17840,68.91205
62085157,17483,17480,28.73263
62085158,17512,17322,188.90109
62085159,17556,17512,48.14577
62085160,17480,17512,103.63206
62085162,17622,17532,81.79
62085163,17512,17532,99.18999
62085164,17534,17407,122.67617
62085165,17649,17534,94.21498
62085166,17532,17534,71.55662
62085167,17542,17331,217.19012
62085168,17648,17542,86.87431
62085169,17534,17542,79.63548
62085170,17551,17481,68.83511
62085171,17832,17551,238.05915
62085172,17542,17551,69.28828
62085183,17923,17900,18.2045
62085185,17811,17828,101.44791
62085186,17813,17621,154.21452
62085187,17865,17813,39.32455
62085190,17813,17829,60.93999
62085194,17853,17320,474.18886
62085195,18261,17853,355.11098
62085198,17541,17156,363.85726
62085199,17195,17163,28.84046
62085200,17621,17195,398.10743
62085201,17156,17195,116.43636
62085204,17712,17680,22.70952
62085205,17760,17712,46.49927
62085206,17666,17936,282.11192
62085207,17639,17666,22.54806
62085208,17712,17666,69.5528
62085209,17590,17559,22.55132
62085210,17714,17590,134.62834
62085211,17666,17590,117.08821
62085220,9690,9667,89.21231
62085221,9704,9690,64.86163
62085224,9690,9885,193.53879
62085225,9885,9831,57.28472
62085226,9831,9704,104.17729
62085227,10065,10431,299.05045
62085230,9949,9988,35.56216
62085239,6990,6999,74.519
62085253,7305,7631,404.17481
62085255,7305,7396,103.63313
62085256,7437,7396,63.86969
62085257,7396,7348,88.13343
62085258,7192,7305,240.72029
62085259,7141,7192,112.95263
62085260,7192,7349,153.60713
62085261,7371,7349,58.89478
62085262,7349,7323,69.06734
62085276,7778,7830,84.44862
62085281,7689,7745,68.14244
62085282,7745,7629,82.18434
62085283,7680,7671,20.79821
62085284,7778,7680,182.70945
62085285,7738,7680,46.82542
62085286,7680,7628,33.3903
62085295,6654,6754,159.09485
62085299,8881,9233,348.0965
62085301,8881,8778,145.78875
62085303,8157,8223,70.92746
62085304,8047,8157,83.79458
